token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
24596,RELTD-EQ,RELTD,,-1,1,,NSE,1
2463,MIDHANI-EQ,MIDHANI,,-1,1,,NSE,5
24726,UTSSAV-SM,UTSSAV,,-1,600,,NSE,5
24823,MANCREDIT-EQ,MANCREDIT,,-1,1,,NSE,1
2481,ONWARDTEC-EQ,ONWARDTEC,,-1,1,,NSE,5
24937,MFML-EQ,MFML,,-1,1,,NSE,1
25017,BODALCHEM-EQ,BODALCHEM,,-1,1,,NSE,1
25073,RAYMONDLSL-EQ,RAYMONDLSL,,-1,1,,NSE,10
25134,GALAPREC-EQ,GALAPREC,,-1,1,,NSE,5
25167,NAMOEWASTE-SM,NAMOEWASTE,,-1,800,,NSE,5
25240,SHUBHSHREE-SM,SHUBHSHREE,,-1,300,,NSE,5
25392,PANAMAPET-EQ,PANAMAPET,,-1,1,,NSE,5
25426,NORTHARC-EQ,NORTHARC,,-1,1,,NSE,5
25602,WOL3D-SM,WOL3D,,-1,1000,,NSE,5
25633,UNILEX-SM,UNILEX,,-1,1600,,NSE,5
25648,THESL-SM,THESL,,-1,3000,,NSE,5
25664,FORGEAUTO-SM,FORGEAUTO,,-1,1200,,NSE,5
25786,KANANIIND-EQ,KANANIIND,,-1,1,,NSE,1
25800,GARUDA-EQ,GARUDA,,-1,1,,NSE,1
25851,VAL30IETF-EQ,VAL30IETF,,-1,1,,NSE,1
25872,GROWWGOLD-EQ,GROWWGOLD,,-1,1,,NSE,1
2610,PEARLPOLY-EQ,PEARLPOLY,,-1,1,,NSE,1
2705,PRAJIND-EQ,PRAJIND,,-1,1,,NSE,5
27020,ABINFRA-EQ,ABINFRA,,-1,1,,NSE,1
27066,SWIGGY-EQ,SWIGGY,,-1,1,,NSE,5
27095,SWANCORP-EQ,SWANCORP,,-1,1,,NSE,5
2716,BUTTERFLY-EQ,BUTTERFLY,,-1,1,,NSE,5
2717,PRECWIRE-EQ,PRECWIRE,,-1,1,,NSE,1
27287,ABHAPOWER-ST,ABHAPOWER,,-1,1600,,NSE,5
27297,RTNINDIA-EQ,RTNINDIA,,-1,1,,NSE,1
27303,SAMPANN-EQ,SAMPANN,,-1,1,,NSE,1
275,AUROPHARMA-EQ,AUROPHARMA,,-1,1,,NSE,10
2792,EASEMYTRIP-EQ,EASEMYTRIP,,-1,1,,NSE,1
2799,CHEMFAB-EQ,CHEMFAB,,-1,1,,NSE,5
28714,TRANSRAILL-EQ,TRANSRAILL,,-1,1,,NSE,5
28863,PROZONER-BE,PROZONER,,-1,1,,NSE,1
28879,CARRARO-EQ,CARRARO,,-1,1,,NSE,5
28906,MAYURUNIQ-EQ,MAYURUNIQ,,-1,1,,NSE,5
28960,UNIMECH-EQ,UNIMECH,,-1,1,,NSE,10
29019,ECAPINSURE-EQ,ECAPINSURE,,-1,1,,NSE,1
29025,INDOFARM-EQ,INDOFARM,,-1,1,,NSE,1
29135,INDUSTOWER-EQ,INDUSTOWER,,-1,1,,NSE,5
29464,NEXT30ADD-EQ,NEXT30ADD,,-1,1,,NSE,1
29482,MCLOUD-EQ,MCLOUD,,-1,1,,NSE,1
2951,S&SPOWER-EQ,S&SPOWER,,-1,1,,NSE,5
29547,KEN-SM,KEN,,-1,1200,,NSE,5
29577,NIF100BEES-EQ,NIF100BEES,,-1,1,,NSE,1
29657,MAXVOLT-ST,MAXVOLT,,-1,800,,NSE,5
2988,SANDESH-EQ,SANDESH,,-1,1,,NSE,10
29758,MSCIINDIA-EQ,MSCIINDIA,,-1,1,,NSE,1
29879,HPTL-ST,HPTL,,-1,600,,NSE,5
3001,BSE500IETF-EQ,BSE500IETF,,-1,1,,NSE,1
30065,MOCAPITAL-EQ,MOCAPITAL,,-1,1,,NSE,1
3045,SBIN-EQ,SBIN,,-1,1,,NSE,5
30464,ACTIVEINFR-SM,ACTIVEINFR,,-1,600,,NSE,5
3103,SHREECEM-EQ,SHREECEM,,-1,1,,NSE,500
31107,DBSTOCKBRO-EQ,DBSTOCKBRO,,-1,1,,NSE,1
31138,COMPUSOFT-EQ,COMPUSOFT,,-1,1,,NSE,1
23386,VHLTD-BE,VHLTD,,-1,1,,NSE,1
23526,TGL-SM,TGL,,-1,200,,NSE,5
236,ASIANPAINT-EQ,ASIANPAINT,,-1,1,,NSE,10
23590,GLOSTERLTD-EQ,GLOSTERLTD,,-1,1,,NSE,5
23607,BALUFORGE-EQ,BALUFORGE,,-1,1,,NSE,5
23621,JNKINDIA-EQ,JNKINDIA,,-1,1,,NSE,5
23714,WINSOL-SM,WINSOL,,-1,400,,NSE,5
23718,REFRACTORY-SM,REFRACTORY,,-1,1000,,NSE,5
23745,EMMIL-SM,EMMIL,,-1,250,,NSE,5
23764,PRLIND-SM,PRLIND,,-1,1000,,NSE,5
23779,MANDEEP-SM,MANDEEP,,-1,2000,,NSE,5
2385,NAVNETEDUL-EQ,NAVNETEDUL,,-1,1,,NSE,1
23789,IEML-SM,IEML,,-1,500,,NSE,5
23822,HOACFOODS-SM,HOACFOODS,,-1,750,,NSE,5
23830,RULKA-SM,RULKA,,-1,300,,NSE,5
23855,MIDSMALL-EQ,MIDSMALL,,-1,1,,NSE,1
23864,AWFIS-EQ,AWFIS,,-1,1,,NSE,5
24154,DEEDEV-EQ,DEEDEV,,-1,1,,NSE,5
24267,SYLVANPLY-SM,SYLVANPLY,,-1,2000,,NSE,5
24403,ASHIANA-EQ,ASHIANA,,-1,1,,NSE,5
24415,AMBEY-SM,AMBEY,,-1,2000,,NSE,5
2442,NOCIL-EQ,NOCIL,,-1,1,,NSE,1
24445,AGIIL-EQ,AGIIL,,-1,1,,NSE,5
24511,PRIZOR-ST,PRIZOR,,-1,400,,NSE,5
24638,APRAMEYA-SM,APRAMEYA,,-1,500,,NSE,5
24861,METALIETF-EQ,METALIETF,,-1,1,,NSE,1
24879,BALCO-SM,BALCO,,-1,1200,,NSE,5
25,ADANIENT-EQ,ADANIENT,,-1,1,,NSE,10
25080,MULTICAP-EQ,MULTICAP,,-1,1,,NSE,1
2513,BCLIND-EQ,BCLIND,,-1,1,,NSE,1
25119,BOSS-SM,BOSS,,-1,2000,,NSE,5
2514,OSWALAGRO-EQ,OSWALAGRO,,-1,1,,NSE,1
25262,TOLINS-EQ,TOLINS,,-1,1,,NSE,1
25324,EXCELLENT-SM,EXCELLENT,,-1,1600,,NSE,5
25447,GROWWLIQID-EQ,GROWWLIQID,,-1,1,,NSE,1
255,NIRAJ-EQ,NIRAJ,,-1,1,,NSE,1
25482,TIJARIA-EQ,TIJARIA,,-1,1,,NSE,1
25503,INDOUS-EQ,INDOUS,,-1,1,,NSE,1
25612,INDOTHAI-BE,INDOTHAI,,-1,1,,NSE,5
25655,TECHERA-ST,TECHERA,,-1,800,,NSE,5
25668,SAHASRA-SM,SAHASRA,,-1,400,,NSE,5
25712,SAJHOTELS-SM,SAJHOTELS,,-1,2000,,NSE,5
25716,PARAMOUNT-SM,PARAMOUNT,,-1,1200,,NSE,5
25897,MINDACORP-EQ,MINDACORP,,-1,1,,NSE,5
25918,OCCLLTD-EQ,OCCLLTD,,-1,1,,NSE,1
270,CHEMCON-EQ,CHEMCON,,-1,1,,NSE,1
2614,HERANBA-EQ,HERANBA,,-1,1,,NSE,5
27008,HEXATRADEX-EQ,HEXATRADEX,,-1,1,,NSE,1
27079,KPEL-EQ,KPEL,,-1,1,,NSE,5
27123,NEELAM-SM,NEELAM,,-1,6000,,NSE,5
27629,ETML-SM,ETML,,-1,1200,,NSE,5
278,AUTOAXLES-EQ,AUTOAXLES,,-1,1,,NSE,10
27839,SAILIFE-EQ,SAILIFE,,-1,1,,NSE,5
2794,RSWM-EQ,RSWM,,-1,1,,NSE,1
27969,VMM-EQ,VMM,,-1,1,,NSE,1
2837,RANASUG-EQ,RANASUG,,-1,1,,NSE,1
28574,IDENTICAL-SM,IDENTICAL,,-1,2000,,NSE,5
2866,RCF-EQ,RCF,,-1,1,,NSE,1
29113,CARERATING-EQ,CARERATING,,-1,1,,NSE,10
2912,RIIL-EQ,RIIL,,-1,1,,NSE,5
2939,RUBYMILLS-EQ,RUBYMILLS,,-1,1,,NSE,1
29427,MOHITIND-BE,MOHITIND,,-1,1,,NSE,1
29452,AGARWALEYE-EQ,AGARWALEYE,,-1,1,,NSE,5
29711,QPOWER-EQ,QPOWER,,-1,1,,NSE,10
2979,ORTINGLOBE-EQ,ORTINGLOBE,,-1,1,,NSE,1
29733,NIBL-EQ,NIBL,,-1,1,,NSE,1
30289,GCHOTELS-ST,GCHOTELS,,-1,600,,NSE,5
30323,ESSENTIA-EQ,ESSENTIA,,-1,1,,NSE,1
30392,NIF100IETF-EQ,NIF100IETF,,-1,1,,NSE,1
30455,SPECTRUM-EQ,SPECTRUM,,-1,1,,NSE,10
3063,VEDL-EQ,VEDL,,-1,1,,NSE,5
3088,INDOSTAR-EQ,INDOSTAR,,-1,1,,NSE,1
31017,THOMASCOTT-EQ,THOMASCOTT,,-1,1,,NSE,5
3188,VMARCIND-SM,VMARCIND,,-1,250,,NSE,5
342,CAMS-EQ,CAMS,,-1,1,,NSE,10
3247,NITIRAJ-EQ,NITIRAJ,,-1,1,,NSE,1
3432,TATACONSUM-EQ,TATACONSUM,,-1,1,,NSE,10
3499,TATASTEEL-EQ,TATASTEEL,,-1,1,,NSE,1
368,BASF-EQ,BASF,,-1,1,,NSE,10
3563,ADANIGREEN-EQ,ADANIGREEN,,-1,1,,NSE,10
3637,JUBLPHARMA-EQ,JUBLPHARMA,,-1,1,,NSE,10
3721,TATACOMM-EQ,TATACOMM,,-1,1,,NSE,10
3761,RITES-EQ,RITES,,-1,1,,NSE,1
3813,ARIHANTCAP-EQ,ARIHANTCAP,,-1,1,,NSE,1
3821,ZODIACLOTH-EQ,ZODIACLOTH,,-1,1,,NSE,1
4040,EIMCOELECO-EQ,EIMCOELECO,,-1,1,,NSE,10
4041,JAYAGROGN-EQ,JAYAGROGN,,-1,1,,NSE,1
4055,PANACEABIO-EQ,PANACEABIO,,-1,1,,NSE,5
4747,INDNIPPON-EQ,INDNIPPON,,-1,1,,NSE,5
4749,CONCOR-EQ,CONCOR,,-1,1,,NSE,5
489,ICEMAKE-EQ,ICEMAKE,,-1,1,,NSE,5
4892,SAREGAMA-EQ,SAREGAMA,,-1,1,,NSE,5
4920,HINDCON-EQ,HINDCON,,-1,1,,NSE,1
4934,IPL-EQ,IPL,,-1,1,,NSE,1
5142,CIGNITITEC-EQ,CIGNITITEC,,-1,1,,NSE,10
5204,GMDCLTD-EQ,GMDCLTD,,-1,1,,NSE,5
5220,BFSI-EQ,BFSI,,-1,1,,NSE,1
5312,REXPIPES-ST,REXPIPES,,-1,1000,,NSE,5
5382,EPIGRAL-EQ,EPIGRAL,,-1,1,,NSE,10
5426,NUVOCO-EQ,NUVOCO,,-1,1,,NSE,5
5457,DUGLOBAL-SM,DUGLOBAL,,-1,2500,,NSE,5
5516,JAIPURKURT-EQ,JAIPURKURT,,-1,1,,NSE,1
5622,CEMPRO-EQ,CEMPRO,,-1,1,,NSE,5
5633,J&KBANK-EQ,J&KBANK,,-1,1,,NSE,1
573,FELIX-SM,FELIX,,-1,500,,NSE,5
5748,CYIENT-EQ,CYIENT,,-1,1,,NSE,10
5782,MASPTOP50-EQ,MASPTOP50,,-1,1,,NSE,1
5865,LAGNAM-EQ,LAGNAM,,-1,1,,NSE,1
5945,UWCSL-SM,UWCSL,,-1,1000,,NSE,5
5948,SOUTHBANK-EQ,SOUTHBANK,,-1,1,,NSE,1
6062,LICNETFGSC-EQ,LICNETFGSC,,-1,1,,NSE,1
628,CESC-EQ,CESC,,-1,1,,NSE,1
6216,CAMLINFINE-EQ,CAMLINFINE,,-1,1,,NSE,1
6446,CONSUMIETF-EQ,CONSUMIETF,,-1,1,,NSE,1
6579,FINOPB-EQ,FINOPB,,-1,1,,NSE,5
6656,POLICYBZR-EQ,POLICYBZR,,-1,1,,NSE,10
6718,SAPPHIRE-EQ,SAPPHIRE,,-1,1,,NSE,5
31258,NDL-EQ,NDL,,-1,1,,NSE,1
31837,SREEL-EQ,SREEL,,-1,1,,NSE,1
3387,SMLMAH-EQ,SMLMAH,,-1,1,,NSE,10
3396,TAINWALCHM-EQ,TAINWALCHM,,-1,1,,NSE,1
350,BANARISUG-EQ,BANARISUG,,-1,1,,NSE,10
3475,THERMAX-EQ,THERMAX,,-1,1,,NSE,10
3512,TNTELE-EQ,TNTELE,,-1,1,,NSE,1
3546,TTKPRESTIG-EQ,TTKPRESTIG,,-1,1,,NSE,5
3579,UNICHEMLAB-EQ,UNICHEMLAB,,-1,1,,NSE,5
3646,VARDMNPOLY-EQ,VARDMNPOLY,,-1,1,,NSE,1
3703,VIPIND-EQ,VIPIND,,-1,1,,NSE,5
393,GLOBE-EQ,GLOBE,,-1,1,,NSE,1
3812,ZEEL-EQ,ZEEL,,-1,1,,NSE,1
3880,SOMANYCERA-EQ,SOMANYCERA,,-1,1,,NSE,5
399,NIACL-EQ,NIACL,,-1,1,,NSE,1
404,BERGEPAINT-EQ,BERGEPAINT,,-1,1,,NSE,5
4136,BIOFILCHEM-EQ,BIOFILCHEM,,-1,1,,NSE,1
4391,GULFOILLUB-EQ,GULFOILLUB,,-1,1,,NSE,10
4525,DYNAMATECH-EQ,DYNAMATECH,,-1,1,,NSE,50
467,HDFCLIFE-EQ,HDFCLIFE,,-1,1,,NSE,5
4598,HERITGFOOD-EQ,HERITGFOOD,,-1,1,,NSE,5
4656,SBCL-EQ,SBCL,,-1,1,,NSE,5
4693,SHYAMMETL-EQ,SHYAMMETL,,-1,1,,NSE,5
4843,SNOWMAN-EQ,SNOWMAN,,-1,1,,NSE,1
4907,ENGINERSIN-EQ,ENGINERSIN,,-1,1,,NSE,1
5239,MAHAPEXLTD-EQ,MAHAPEXLTD,,-1,1,,NSE,1
5248,AAREYDRUGS-BE,AAREYDRUGS,,-1,1,,NSE,1
5313,UGROCAP-EQ,UGROCAP,,-1,1,,NSE,1
5359,KRSNAA-EQ,KRSNAA,,-1,1,,NSE,5
5610,ASTRAZEN-EQ,ASTRAZEN,,-1,1,,NSE,50
5631,PAR-EQ,PAR,,-1,1,,NSE,1
5662,BEWLTD-SM,BEWLTD,,-1,500,,NSE,5
5911,PARAS-EQ,PARAS,,-1,1,,NSE,5
6052,BMETRICS-SM,BMETRICS,,-1,800,,NSE,5
6079,DYNAMIC-SM,DYNAMIC,,-1,500,,NSE,5
6445,TECHNOE-EQ,TECHNOE,,-1,1,,NSE,10
6353,NIFTYETF-EQ,NIFTYETF,,-1,1,,NSE,1
6385,CCHHL-EQ,CCHHL,,-1,1,,NSE,1
6429,RSSOFTWARE-EQ,RSSOFTWARE,,-1,1,,NSE,1
6596,SONATSOFTW-EQ,SONATSOFTW,,-1,1,,NSE,5
6663,SIGACHI-EQ,SIGACHI,,-1,1,,NSE,1
6545,NYKAA-EQ,NYKAA,,-1,1,,NSE,1
6705,PAYTM-EQ,PAYTM,,-1,1,,NSE,10
6606,EQUAL50ADD-EQ,EQUAL50ADD,,-1,1,,NSE,1
6673,FOODSIN-EQ,FOODSIN,,-1,1,,NSE,1
6863,BAJAJHCARE-EQ,BAJAJHCARE,,-1,1,,NSE,5
701,HEMIPROP-EQ,HEMIPROP,,-1,1,,NSE,1
6951,LINC-EQ,LINC,,-1,1,,NSE,1
715,HEUBACHIND-EQ,HEUBACHIND,,-1,1,,NSE,5
7254,MEDPLUS-EQ,MEDPLUS,,-1,1,,NSE,5
7339,ABSLNN50ET-EQ,ABSLNN50ET,,-1,1,,NSE,1
756324,NPST-EQ,NPST,,-1,1,,NSE,10
756900,MON50EQUAL-EQ,MON50EQUAL,,-1,1,,NSE,1
757455,SNXT30BEES-EQ,SNXT30BEES,,-1,1,,NSE,1
757525,GANGABATH-SM,GANGABATH,,-1,3000,,NSE,5
757605,INFLUX-ST,INFLUX,,-1,600,,NSE,5
757665,WHITEFORCE-SM,WHITEFORCE,,-1,1600,,NSE,5
757781,TOP15IETF-EQ,TOP15IETF,,-1,1,,NSE,1
757865,SPUNWEB-SM,SPUNWEB,,-1,1200,,NSE,5
758150,MBEL-EQ,MBEL,,-1,1,,NSE,5
758173,PROSTARM-EQ,PROSTARM,,-1,1,,NSE,1
758211,FLYSBS-ST,FLYSBS,,-1,200,,NSE,5
758453,CONNPLEX-SM,CONNPLEX,,-1,800,,NSE,5
758457,MOSILVER-EQ,MOSILVER,,-1,1,,NSE,1
758460,JSWCEMENT-EQ,JSWCEMENT,,-1,1,,NSE,1
758551,RAYMONDREL-EQ,RAYMONDREL,,-1,1,,NSE,5
758568,SHKSIL-SM,SHKSIL,,-1,2000,,NSE,5
758670,ARCIIL-SM,ARCIIL,,-1,1000,,NSE,5
758868,KAYTEX-SM,KAYTEX,,-1,800,,NSE,5
758898,VIGOR-SM,VIGOR,,-1,1600,,NSE,5
758964,CURRENT-SM,CURRENT,,-1,1600,,NSE,5
759012,GANESHCP-EQ,GANESHCP,,-1,1,,NSE,5
759023,PRIMECAB-SM,PRIMECAB,,-1,1600,,NSE,5
759103,HILINFRA-EQ,HILINFRA,,-1,1,,NSE,1
759162,JAYESH-ST,JAYESH,,-1,1000,,NSE,5
759416,MUNISH-SM,MUNISH,,-1,1200,,NSE,5
759434,WEWORK-EQ,WEWORK,,-1,1,,NSE,5
759784,TMCV-BE,TMCV,,-1,1,,NSE,5
760,CGPOWER-EQ,CGPOWER,,-1,1,,NSE,5
760116,GLOTTIS-EQ,GLOTTIS,,-1,1,,NSE,1
760204,MARKOLINES-EQ,MARKOLINES,,-1,1,,NSE,1
772,DABUR-EQ,DABUR,,-1,1,,NSE,5
7851,RAMCOSYS-EQ,RAMCOSYS,,-1,1,,NSE,5
79,ALEMBICLTD-EQ,ALEMBICLTD,,-1,1,,NSE,1
8080,SILVERBEES-EQ,SILVERBEES,,-1,1,,NSE,1
8146,DEVIT-EQ,DEVIT,,-1,1,,NSE,1
8259,MADHAVBAUG-SM,MADHAVBAUG,,-1,400,,NSE,5
8510,GATEWAY-EQ,GATEWAY,,-1,1,,NSE,1
8614,INDOBORAX-EQ,INDOBORAX,,-1,1,,NSE,5
8652,VETO-EQ,VETO,,-1,1,,NSE,1
8696,VRLLOG-EQ,VRLLOG,,-1,1,,NSE,5
8782,KRISHNADEF-SM,KRISHNADEF,,-1,250,,NSE,5
8882,TNIDETF-EQ,TNIDETF,,-1,1,,NSE,1
9111,ARVINDFASN-EQ,ARVINDFASN,,-1,1,,NSE,5
9219,TPLPLASTEH-EQ,TPLPLASTEH,,-1,1,,NSE,1
9260,ARROWGREEN-EQ,ARROWGREEN,,-1,1,,NSE,5
9428,SKIPPER-EQ,SKIPPER,,-1,1,,NSE,5
958,ESCORTS-EQ,ESCORTS,,-1,1,,NSE,10
9590,POLYCAB-EQ,POLYCAB,,-1,1,,NSE,50
9610,ICDSLTD-BE,ICDSLTD,,-1,1,,NSE,1
9683,KPITTECH-EQ,KPITTECH,,-1,1,,NSE,10
9685,TRIDENT-EQ,TRIDENT,,-1,1,,NSE,1
981,EPL-EQ,EPL,,-1,1,,NSE,1
9756,EMUDHRA-EQ,EMUDHRA,,-1,1,,NSE,5
6444,KOTYARK-ST,KOTYARK,,-1,100,,NSE,5
9810,AETHER-EQ,AETHER,,-1,1,,NSE,5
6803,STEELCAS-EQ,STEELCAS,,-1,1,,NSE,1
6853,MIRCELECTR-BE,MIRCELECTR,,-1,1,,NSE,1
7177,RATEGAIN-EQ,RATEGAIN,,-1,1,,NSE,5
740,SBIETFIT-EQ,SBIETFIT,,-1,1,,NSE,1
7422,MONQ50-EQ,MONQ50,,-1,1,,NSE,1
7529,LCCINFOTEC-EQ,LCCINFOTEC,,-1,1,,NSE,1
756015,CIFL-EQ,CIFL,,-1,1,,NSE,1
756020,TINNARUBR-EQ,TINNARUBR,,-1,1,,NSE,5
756086,GROWWMOM50-EQ,GROWWMOM50,,-1,1,,NSE,1
756409,SHRIAHIMSA-ST,SHRIAHIMSA,,-1,600,,NSE,5
756851,SAMAY-ST,SAMAY,,-1,4000,,NSE,5
756871,ENRIN-EQ,ENRIN,,-1,1,,NSE,10
757049,RAJOOENG-EQ,RAJOOENG,,-1,1,,NSE,1
757409,SACHEEROME-SM,SACHEEROME,,-1,600,,NSE,5
757443,MOTOUR-EQ,MOTOUR,,-1,1,,NSE,1
757614,ARISINFRA-EQ,ARISINFRA,,-1,1,,NSE,1
757845,INDIQUBE-EQ,INDIQUBE,,-1,1,,NSE,1
757850,CRIZAC-EQ,CRIZAC,,-1,1,,NSE,5
758423,MEDISTEP-SM,MEDISTEP,,-1,3000,,NSE,5
758591,ETL-SM,ETL,,-1,150,,NSE,5
758909,AMANTA-EQ,AMANTA,,-1,1,,NSE,1
758946,SNEHAA-SM,SNEHAA,,-1,1000,,NSE,5
758981,RNBDENIMS-EQ,RNBDENIMS,,-1,1,,NSE,1
759251,EPACKPEB-EQ,EPACKPEB,,-1,1,,NSE,5
759261,GURUNANAK-SM,GURUNANAK,,-1,1600,,NSE,5
759265,TATACAP-EQ,TATACAP,,-1,1,,NSE,5
759291,BLUESTONE-EQ,BLUESTONE,,-1,1,,NSE,5
759316,RUBICON-EQ,RUBICON,,-1,1,,NSE,5
759371,MONIFTY100-EQ,MONIFTY100,,-1,1,,NSE,1
759424,GREENLEAF-SM,GREENLEAF,,-1,1000,,NSE,5
759453,VIKRAMSOLR-EQ,VIKRAMSOLR,,-1,1,,NSE,5
759587,STUDDS-EQ,STUDDS,,-1,1,,NSE,5
759934,STYL-EQ,STYL,,-1,1,,NSE,5
760125,FABTECH-EQ,FABTECH,,-1,1,,NSE,1
7783,BCONCEPTS-BE,BCONCEPTS,,-1,1,,NSE,5
7886,MHLXMIRU-EQ,MHLXMIRU,,-1,1,,NSE,1
7902,LFIC-EQ,LFIC,,-1,1,,NSE,1
7982,GRWRHITECH-EQ,GRWRHITECH,,-1,1,,NSE,10
8024,CINEVISTA-EQ,CINEVISTA,,-1,1,,NSE,1
8132,BLBLIMITED-EQ,BLBLIMITED,,-1,1,,NSE,1
827,DEEPAKFERT-EQ,DEEPAKFERT,,-1,1,,NSE,10
8469,MITCON-EQ,MITCON,,-1,1,,NSE,1
8568,HITECHGEAR-BE,HITECHGEAR,,-1,1,,NSE,5
8632,LOWVOL1-EQ,LOWVOL1,,-1,1,,NSE,1
8944,RITCO-EQ,RITCO,,-1,1,,NSE,5
8900,MINDPOOL-SM,MINDPOOL,,-1,1000,,NSE,5
896,KHAICHEM-EQ,KHAICHEM,,-1,1,,NSE,1
926,ORCHPHARMA-EQ,ORCHPHARMA,,-1,1,,NSE,5
9014,ANUP-EQ,ANUP,,-1,1,,NSE,10
9408,RAINBOW-EQ,RAINBOW,,-1,1,,NSE,10
955,ESABINDIA-EQ,ESABINDIA,,-1,1,,NSE,10
9641,KHANDSE-EQ,KHANDSE,,-1,1,,NSE,1
9902,AXITA-EQ,AXITA,,-1,1,,NSE,1
9867,NEXTMEDIA-EQ,NEXTMEDIA,,-1,1,,NSE,1
6818,LATENTVIEW-EQ,LATENTVIEW,,-1,1,,NSE,5
6848,GREENLAM-EQ,GREENLAM,,-1,1,,NSE,5
6908,VISHNU-EQ,VISHNU,,-1,1,,NSE,5
6964,GOCOLORS-EQ,GOCOLORS,,-1,1,,NSE,5
7094,SEJALLTD-BE,SEJALLTD,,-1,1,,NSE,5
7109,JMA-EQ,JMA,,-1,1,,NSE,1
7196,BBETF0432-EQ,BBETF0432,,-1,1,,NSE,1
722,SBIETFPB-EQ,SBIETFPB,,-1,1,,NSE,1
7401,RAJESHEXPO-EQ,RAJESHEXPO,,-1,1,,NSE,1
756402,ATCENERGY-SM,ATCENERGY,,-1,1200,,NSE,5
756896,ARUNAYA-SM,ARUNAYA,,-1,2000,,NSE,5
757107,DCCL-SM,DCCL,,-1,2000,,NSE,5
757658,FISCHER-EQ,FISCHER,,-1,1,,NSE,1
757644,IWARE-ST,IWARE,,-1,1200,,NSE,5
757763,SUNTECH-SM,SUNTECH,,-1,1600,,NSE,5
757767,SAMBHV-EQ,SAMBHV,,-1,1,,NSE,1
757806,PROFX-SM,PROFX,,-1,1600,,NSE,5
757810,MMEL-SM,MMEL,,-1,2000,,NSE,5
757919,BORANA-EQ,BORANA,,-1,1,,NSE,1
757946,QUALITY30-EQ,QUALITY30,,-1,1,,NSE,1
757965,SMARTWORKS-EQ,SMARTWORKS,,-1,1,,NSE,5
757982,SELLOWRAP-SM,SELLOWRAP,,-1,1600,,NSE,5
758181,NIKITA-ST,NIKITA,,-1,1200,,NSE,5
758225,BHADORA-SM,BHADORA,,-1,1200,,NSE,5
758675,EFCIL-EQ,EFCIL,,-1,1,,NSE,5
758697,GROWWNIFTY-EQ,GROWWNIFTY,,-1,1,,NSE,1
758703,ARFIN-BE,ARFIN,,-1,1,,NSE,1
758743,ANONDITA-ST,ANONDITA,,-1,1000,,NSE,5
758904,AONEGOLD-EQ,AONEGOLD,,-1,1,,NSE,1
758941,CPEDU-EQ,CPEDU,,-1,1,,NSE,5
758955,SML100CASE-EQ,SML100CASE,,-1,1,,NSE,1
758960,SATTVAENGG-SM,SATTVAENGG,,-1,1600,,NSE,5
758986,GCSL-EQ,GCSL,,-1,1,,NSE,1
759053,SIDDHICOTS-SM,SIDDHICOTS,,-1,1200,,NSE,5
759381,MONEYBOXX-EQ,MONEYBOXX,,-1,1,,NSE,1
759411,OMFREIGHT-EQ,OMFREIGHT,,-1,1,,NSE,1
759477,CANHLIFE-EQ,CANHLIFE,,-1,1,,NSE,1
759488,MOMENTUM30-EQ,MOMENTUM30,,-1,1,,NSE,1
759610,CHOICEGOLD-EQ,CHOICEGOLD,,-1,1,,NSE,1
759806,GROWW-EQ,GROWW,,-1,1,,NSE,1
759779,FINBUD-ST,FINBUD,,-1,1000,,NSE,5
7634,SHREERAMA-BE,SHREERAMA,,-1,1,,NSE,1
759814,SMALL250-EQ,SMALL250,,-1,1,,NSE,1
760213,LGEINDIA-EQ,LGEINDIA,,-1,1,,NSE,10
7965,MALLCOM-EQ,MALLCOM,,-1,1,,NSE,10
8054,KTKBANK-EQ,KTKBANK,,-1,1,,NSE,1
8124,AJANTPHARM-EQ,AJANTPHARM,,-1,1,,NSE,10
8159,FIBERWEB-EQ,FIBERWEB,,-1,1,,NSE,1
8304,PRITI-EQ,PRITI,,-1,1,,NSE,1
8342,GSEC5IETF-EQ,GSEC5IETF,,-1,1,,NSE,1
8506,MID150BEES-EQ,MID150BEES,,-1,1,,NSE,1
857,DHAMPURSUG-EQ,DHAMPURSUG,,-1,1,,NSE,1
9104,SOMATEX-BE,SOMATEX,,-1,1,,NSE,1
8806,SONAMLTD-EQ,SONAMLTD,,-1,1,,NSE,1
8842,UMAEXPORTS-EQ,UMAEXPORTS,,-1,1,,NSE,1
919,EIHOTEL-EQ,EIHOTEL,,-1,1,,NSE,5
9431,NORBTEAEXP-BE,NORBTEAEXP,,-1,1,,NSE,1
9480,LICI-EQ,LICI,,-1,1,,NSE,5
9539,SAKAR-EQ,SAKAR,,-1,1,,NSE,5
9552,RVNL-EQ,RVNL,,-1,1,,NSE,5
9652,RELCHEMQ-EQ,RELCHEMQ,,-1,1,,NSE,1
967,SUBEXLTD-EQ,SUBEXLTD,,-1,1,,NSE,1
9673,MEDICO-BE,MEDICO,,-1,1,,NSE,1
9764,GSTL-SM,GSTL,,-1,1000,,NSE,5
9819,HAVELLS-EQ,HAVELLS,,-1,1,,NSE,10
9847,NV20BEES-EQ,NV20BEES,,-1,1,,NSE,1
6913,RPPL-EQ,RPPL,,-1,1,,NSE,1
7053,ACCELYA-EQ,ACCELYA,,-1,1,,NSE,10
7325,DCMSRIND-EQ,DCMSRIND,,-1,1,,NSE,1
